SIZE_LOC,NOM,AVG_METHOD_SIZE,CYCLO_COMPLEXITY,FAN_OUT,NR,FIX_RATE,NAUTH,LOC_ADDED,MAX_LOC_ADDED,CHURN,MAX_CHURN,MAX_CHANGE_SET_SIZE,AVG_MODIFIED_DIRS,CLASS_AGE,AGE_SINCE_LAST_CHANGE,OWNERSHIP_RATIO,CROSS_DIRECTORY_CHANGE_RATIO,NSMELLS,SMELL_DENSITY,Bugginess
44,1,44.000000,1,1,16,0.125000,7,220,31,396,68,1544,40.937500,1246,101,0.562500,1.000000,0,0.000000,no
39,3,13.000000,3,2,12,0.083333,4,197,53,355,76,1263,42.416667,1246,97,0.750000,1.000000,0,0.000000,no
39,1,39.000000,1,1,8,0.250000,6,133,35,227,72,1544,42.875000,1128,11,0.250000,1.000000,0,0.000000,no
30,1,30.000000,1,1,12,0.083333,4,134,30,238,49,1263,42.333333,1246,97,0.750000,1.000000,0,0.000000,no
54,2,27.000000,2,0,11,0.090909,5,187,55,320,110,1544,50.181818,1201,95,0.545455,0.909091,0,0.000000,no
35,0,0.000000,0,0,13,0.076923,4,214,36,393,79,1544,49.692308,1246,203,0.769231,1.000000,0,0.000000,no
163,6,27.166667,6,3,8,0.000000,3,221,157,279,157,1263,51.875000,1201,348,0.750000,1.000000,0,0.000000,no
51,2,25.500000,3,2,10,0.100000,3,188,51,325,102,1544,58.900000,1201,203,0.700000,1.000000,0,0.000000,no
42,1,42.000000,2,0,8,0.000000,2,91,45,140,45,1263,52.875000,1246,911,0.875000,1.000000,0,0.000000,no
41,1,41.000000,1,2,8,0.000000,2,90,44,139,44,1263,52.875000,1246,911,0.875000,1.000000,0,0.000000,no
43,0,0.000000,0,6,3,0.333333,3,68,25,93,50,1544,53.666667,242,130,0.333333,1.000000,0,0.000000,no
40,0,0.000000,0,5,12,0.000000,2,169,53,298,71,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
40,0,0.000000,0,6,12,0.000000,2,170,53,300,71,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
51,0,0.000000,0,5,8,0.000000,2,116,45,181,87,1263,52.625000,1188,783,0.875000,1.000000,0,0.000000,no
46,0,0.000000,0,4,12,0.000000,2,181,53,316,74,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
38,0,0.000000,0,4,12,0.000000,2,147,35,256,65,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
39,0,0.000000,0,5,13,0.000000,2,170,53,301,71,1263,41.923077,1246,782,0.923077,1.000000,0,0.000000,no
40,0,0.000000,0,5,12,0.000000,2,169,53,298,71,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
54,0,0.000000,0,5,10,0.100000,3,228,54,402,109,1544,56.200000,1188,203,0.800000,1.000000,0,0.000000,no
39,0,0.000000,0,5,15,0.066667,3,248,53,457,78,1544,45.733333,1246,203,0.866667,1.000000,0,0.000000,no
47,0,0.000000,0,5,8,0.000000,2,112,45,177,87,1263,52.625000,1188,783,0.875000,1.000000,0,0.000000,no
43,0,0.000000,0,5,12,0.000000,2,176,53,309,72,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
53,0,0.000000,0,5,8,0.000000,2,118,45,183,87,1263,52.625000,1188,783,0.875000,1.000000,0,0.000000,no
40,0,0.000000,0,5,12,0.000000,2,170,53,300,71,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
40,0,0.000000,0,5,12,0.000000,2,170,53,300,71,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
38,0,0.000000,0,5,15,0.066667,3,246,53,454,77,1544,45.733333,1246,203,0.866667,1.000000,0,0.000000,no
52,0,0.000000,0,4,13,0.076923,3,188,53,324,74,1263,42.230769,1246,423,0.846154,1.000000,0,0.000000,no
33,0,0.000000,0,0,13,0.000000,2,126,30,219,51,1263,41.923077,1246,782,0.923077,1.000000,0,0.000000,no
47,0,0.000000,0,5,12,0.000000,2,180,53,313,72,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
296,50,5.920000,50,8,18,0.000000,6,377,156,458,174,1263,22.944444,1180,191,0.666667,1.000000,0,0.000000,no
39,0,0.000000,0,5,14,0.071429,3,247,53,455,79,1544,48.714286,1246,203,0.857143,1.000000,0,0.000000,no
54,0,0.000000,0,5,10,0.100000,3,228,54,402,109,1544,56.200000,1188,203,0.800000,1.000000,0,0.000000,no
39,0,0.000000,0,5,15,0.066667,3,248,53,457,78,1544,45.733333,1246,203,0.866667,1.000000,0,0.000000,no
46,0,0.000000,0,5,10,0.100000,3,204,46,362,93,1544,56.200000,1188,203,0.800000,1.000000,0,0.000000,no
42,0,0.000000,0,5,14,0.071429,3,260,53,478,85,1544,48.714286,1246,203,0.857143,1.000000,0,0.000000,no
52,0,0.000000,0,5,10,0.100000,3,222,52,392,105,1544,56.200000,1188,203,0.800000,1.000000,0,0.000000,no
39,0,0.000000,0,5,15,0.066667,3,248,53,457,78,1544,45.733333,1246,203,0.866667,1.000000,0,0.000000,no
38,0,0.000000,0,5,14,0.071429,3,246,53,454,78,1544,48.714286,1246,203,0.857143,1.000000,0,0.000000,no
38,0,0.000000,0,5,15,0.066667,3,246,53,454,77,1544,45.733333,1246,203,0.866667,1.000000,0,0.000000,no
47,0,0.000000,0,5,12,0.000000,2,182,53,317,74,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
38,0,0.000000,0,4,9,0.000000,2,124,36,210,69,1263,49.555556,1199,783,0.888889,1.000000,0,0.000000,no
39,0,0.000000,0,5,12,0.000000,2,169,53,299,71,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
32,0,0.000000,0,0,14,0.000000,3,126,30,220,51,1263,42.857143,1246,136,0.857143,1.000000,0,0.000000,no
49,0,0.000000,0,5,12,0.000000,2,182,53,315,72,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
38,0,0.000000,0,4,12,0.000000,2,149,35,260,65,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
38,0,0.000000,0,4,10,0.000000,2,125,36,212,69,1263,45.000000,1199,782,0.900000,1.000000,0,0.000000,no
45,0,0.000000,0,5,12,0.000000,2,178,53,311,72,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
54,0,0.000000,0,4,13,0.076923,3,189,53,324,74,1263,42.076923,1246,408,0.846154,1.000000,0,0.000000,no
38,0,0.000000,0,4,9,0.000000,2,124,36,210,69,1263,49.555556,1199,783,0.888889,1.000000,0,0.000000,no
38,0,0.000000,0,4,12,0.000000,2,147,35,256,65,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
55,0,0.000000,0,5,8,0.000000,2,120,45,185,87,1263,52.625000,1188,783,0.875000,1.000000,0,0.000000,no
39,0,0.000000,0,5,12,0.000000,2,172,53,305,72,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
52,0,0.000000,0,5,14,0.071429,3,286,53,520,104,1544,48.714286,1246,203,0.857143,1.000000,0,0.000000,no
37,0,0.000000,0,4,14,0.071429,3,221,37,405,75,1544,48.714286,1246,203,0.857143,1.000000,0,0.000000,no
51,0,0.000000,0,5,12,0.000000,2,186,53,321,74,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
38,0,0.000000,0,4,9,0.000000,2,124,36,210,69,1263,49.555556,1199,783,0.888889,1.000000,0,0.000000,no
48,0,0.000000,0,4,12,0.000000,2,183,53,318,74,1263,45.083333,1246,783,0.916667,1.000000,0,0.000000,no
42,0,0.000000,0,4,11,0.000000,2,171,53,300,74,1263,44.636364,1246,783,0.909091,1.000000,0,0.000000,no
41,0,0.000000,0,5,11,0.000000,2,169,53,297,73,1263,44.636364,1246,783,0.909091,1.000000,0,0.000000,no
39,0,0.000000,0,5,11,0.000000,2,165,53,291,71,1263,44.636364,1246,783,0.909091,1.000000,0,0.000000,no
41,0,0.000000,0,5,11,0.000000,2,169,53,297,73,1263,44.636364,1246,783,0.909091,1.000000,0,0.000000,no
39,0,0.000000,0,5,11,0.000000,2,165,53,291,71,1263,44.636364,1246,783,0.909091,1.000000,0,0.000000,no
40,0,0.000000,0,5,11,0.000000,2,168,53,296,72,1263,44.636364,1246,783,0.909091,1.000000,0,0.000000,no
41,0,0.000000,0,5,11,0.000000,2,170,53,299,73,1263,44.636364,1246,783,0.909091,1.000000,0,0.000000,no
40,0,0.000000,0,5,11,0.000000,2,168,53,296,72,1263,44.636364,1246,783,0.909091,1.000000,0,0.000000,no
40,0,0.000000,0,5,11,0.000000,2,168,53,296,72,1263,44.636364,1246,783,0.909091,1.000000,0,0.000000,no
45,0,0.000000,0,3,12,0.000000,3,154,35,263,67,1263,42.166667,1246,783,0.833333,1.000000,0,0.000000,no
56,0,0.000000,0,4,10,0.000000,3,136,36,216,69,1263,41.200000,1199,783,0.700000,0.900000,0,0.000000,no
38,0,0.000000,0,4,11,0.000000,2,143,35,248,65,1263,44.636364,1246,783,0.909091,1.000000,0,0.000000,no
39,0,0.000000,0,5,11,0.000000,2,165,53,291,71,1263,44.636364,1246,783,0.909091,1.000000,0,0.000000,no
39,0,0.000000,0,5,11,0.000000,2,165,53,291,71,1263,44.636364,1246,783,0.909091,1.000000,0,0.000000,no
40,0,0.000000,0,5,11,0.000000,2,168,53,296,72,1263,44.636364,1246,783,0.909091,1.000000,0,0.000000,no
39,0,0.000000,0,5,11,0.000000,2,165,53,291,71,1263,44.636364,1246,783,0.909091,1.000000,0,0.000000,no
39,0,0.000000,0,5,12,0.000000,4,169,53,299,71,1263,39.750000,1246,783,0.750000,0.916667,0,0.000000,no
41,0,0.000000,0,4,12,0.083333,2,181,53,321,74,1263,41.666667,1246,640,0.916667,1.000000,0,0.000000,no
49,0,0.000000,0,7,7,0.000000,2,104,45,159,87,1263,53.000000,1188,783,0.857143,1.000000,0,0.000000,no
51,0,0.000000,0,7,8,0.125000,2,107,45,163,87,1263,47.000000,1188,783,0.875000,1.000000,0,0.000000,no
53,0,0.000000,0,7,7,0.000000,2,112,49,171,95,1263,53.000000,1188,783,0.857143,1.000000,0,0.000000,no
39,0,0.000000,0,5,11,0.000000,2,165,53,291,71,1263,44.636364,1246,783,0.909091,1.000000,0,0.000000,no
44,0,0.000000,0,4,13,0.076923,4,259,53,474,88,1544,48.615385,1246,203,0.769231,1.000000,0,0.000000,no
40,0,0.000000,0,5,11,0.000000,2,168,53,296,72,1263,44.636364,1246,783,0.909091,1.000000,0,0.000000,no
31,0,0.000000,0,0,11,0.000000,2,118,30,205,51,1263,44.636364,1246,783,0.909091,1.000000,0,0.000000,no
74,6,12.333333,6,3,4,0.000000,1,79,67,84,67,66,4.750000,123,31,1.000000,1.000000,0,0.000000,no
50,4,12.500000,4,0,27,0.111111,6,273,40,496,80,1544,23.851852,1246,30,0.407407,0.962963,0,0.000000,no
75,7,10.714286,10,2,26,0.115385,6,266,40,457,80,1544,24.653846,1246,30,0.423077,0.961538,0,0.000000,no
31,0,0.000000,0,0,12,0.083333,4,174,31,317,62,1544,50.666667,1246,203,0.750000,1.000000,0,0.000000,no
324,59,5.491525,59,3,6,0.166667,2,734,395,1144,648,1544,29.166667,310,191,0.666667,1.000000,0,0.000000,no
51,4,12.750000,4,0,15,0.200000,5,306,61,561,102,1544,24.466667,1125,191,0.333333,1.000000,0,0.000000,no
30,1,30.000000,1,0,13,0.076923,4,181,30,332,60,1544,47.000000,1246,203,0.692308,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,124,33,217,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
33,0,0.000000,0,1,7,0.142857,4,125,33,217,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,123,33,215,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,12,0.083333,4,174,31,317,62,1544,50.666667,1246,203,0.750000,1.000000,0,0.000000,no
32,0,0.000000,0,0,8,0.125000,4,128,33,224,67,1544,35.500000,1128,203,0.375000,1.000000,0,0.000000,no
299,22,13.590909,22,2,3,0.333333,2,617,299,935,598,1544,55.666667,205,191,0.666667,1.000000,0,0.000000,no
32,0,0.000000,0,0,15,0.133333,5,196,32,360,68,1544,43.066667,1246,203,0.600000,1.000000,0,0.000000,no
31,0,0.000000,0,0,13,0.153846,5,189,31,347,68,1544,49.230769,1246,203,0.692308,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,123,33,215,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
33,0,0.000000,0,0,7,0.142857,4,125,33,217,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,123,33,215,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
127,8,15.875000,8,0,3,0.333333,2,255,123,383,246,1544,55.666667,205,191,0.666667,1.000000,0,0.000000,no
49,2,24.500000,2,0,5,0.200000,2,124,63,199,98,1544,29.400000,310,203,0.800000,1.000000,0,0.000000,no
31,0,0.000000,0,0,13,0.153846,5,189,31,347,68,1544,49.230769,1246,203,0.692308,1.000000,0,0.000000,no
35,0,0.000000,0,0,7,0.142857,4,130,35,225,70,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
33,0,0.000000,0,0,7,0.142857,4,125,33,217,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
524,44,11.909091,44,0,4,0.250000,2,1064,524,1604,1046,1544,55.750000,205,136,0.750000,1.000000,0,0.000000,no
26,0,0.000000,0,0,14,0.071429,6,208,30,390,52,1544,42.500000,1246,203,0.642857,1.000000,0,0.000000,no
44,1,44.000000,1,1,17,0.294118,5,223,61,402,88,1544,20.588235,1125,191,0.529412,1.000000,0,0.000000,no
35,0,0.000000,0,0,7,0.142857,4,130,35,225,70,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
33,0,0.000000,0,0,8,0.125000,4,125,33,217,67,1544,38.750000,1128,191,0.375000,1.000000,0,0.000000,no
37,0,0.000000,0,0,4,0.250000,2,79,37,121,74,1544,36.000000,310,203,0.750000,1.000000,0,0.000000,no
32,0,0.000000,0,0,7,0.142857,4,123,33,214,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
31,1,31.000000,1,0,4,0.250000,2,66,31,101,62,1544,36.000000,310,203,0.750000,1.000000,0,0.000000,no
37,1,37.000000,1,0,8,0.125000,4,134,37,231,74,1544,35.500000,1128,203,0.375000,1.000000,0,0.000000,no
31,0,0.000000,0,0,13,0.153846,5,189,31,347,68,1544,49.230769,1246,203,0.692308,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
32,0,0.000000,0,0,7,0.142857,4,124,33,216,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
33,0,0.000000,0,0,7,0.142857,4,125,33,217,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
52,1,52.000000,2,0,16,0.312500,5,234,61,416,104,1544,21.750000,1125,191,0.500000,1.000000,0,0.000000,no
31,0,0.000000,0,0,13,0.153846,5,189,31,347,68,1544,49.230769,1246,203,0.692308,1.000000,0,0.000000,no
67,1,67.000000,2,0,10,0.100000,4,203,64,339,128,1544,31.600000,1128,191,0.400000,1.000000,0,0.000000,no
58,4,14.500000,4,0,6,0.333333,2,148,59,238,116,1544,24.833333,310,179,0.666667,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
32,0,0.000000,0,0,7,0.142857,4,124,33,216,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
37,1,37.000000,1,0,6,0.166667,4,133,37,229,74,1544,46.333333,1128,203,0.500000,1.000000,0,0.000000,no
33,0,0.000000,0,0,7,0.142857,4,125,33,217,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
34,0,0.000000,0,1,7,0.142857,4,126,34,218,68,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
35,0,0.000000,0,4,14,0.071429,4,219,35,403,73,1544,48.500000,1246,203,0.785714,1.000000,0,0.000000,no
26,0,0.000000,0,0,14,0.071429,6,208,30,390,52,1544,42.500000,1246,203,0.642857,1.000000,0,0.000000,no
42,2,21.000000,2,0,7,0.142857,4,146,42,250,84,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
117,9,13.000000,9,0,3,0.333333,2,234,117,351,232,1544,64.666667,205,136,0.666667,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
53,3,17.666667,3,0,3,0.333333,2,106,53,159,104,1544,64.666667,205,136,0.666667,1.000000,0,0.000000,no
588,55,10.690909,55,2,3,0.333333,2,1182,588,1776,1176,1544,55.666667,205,191,0.666667,1.000000,0,0.000000,no
57,3,19.000000,3,0,2,0.500000,2,114,57,171,114,1544,69.000000,205,203,0.500000,1.000000,0,0.000000,no
562,50,11.240000,50,3,4,0.250000,2,1126,556,1690,1110,1544,55.750000,205,136,0.750000,1.000000,0,0.000000,no
33,0,0.000000,0,0,15,0.333333,5,190,61,347,66,1544,23.200000,1125,191,0.466667,1.000000,0,0.000000,no
37,1,37.000000,1,0,14,0.357143,5,195,61,353,74,1544,22.571429,1125,203,0.500000,1.000000,0,0.000000,no
45,2,22.500000,2,0,2,0.500000,2,90,45,135,90,1544,69.000000,205,203,0.500000,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
60,1,60.000000,2,0,13,0.307692,5,234,61,408,120,1544,26.000000,1125,191,0.384615,1.000000,0,0.000000,no
26,0,0.000000,0,0,4,0.500000,3,58,26,90,52,1544,37.000000,640,203,0.500000,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
60,1,60.000000,3,0,15,0.333333,5,254,61,448,120,1544,21.266667,1125,203,0.533333,1.000000,0,0.000000,no
27,0,0.000000,0,0,14,0.071429,6,210,30,393,54,1544,42.500000,1246,203,0.642857,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
33,0,0.000000,0,0,7,0.142857,4,124,33,215,67,1544,40.142857,1128,203,0.428571,1.000000,0,0.000000,no
50,5,10.000000,6,0,9,0.111111,4,162,50,274,100,1544,34.777778,1128,191,0.333333,1.000000,0,0.000000,no
31,0,0.000000,0,0,8,0.125000,4,124,33,217,67,1544,35.500000,1128,203,0.375000,1.000000,0,0.000000,no
31,0,0.000000,0,0,13,0.153846,5,189,31,347,68,1544,49.230769,1246,203,0.692308,1.000000,0,0.000000,no
52,2,26.000000,4,0,14,0.214286,5,300,61,548,104,1544,24.214286,1125,203,0.357143,1.000000,0,0.000000,no
51,4,12.750000,4,1,8,0.125000,4,170,51,289,102,1544,35.375000,1128,203,0.375000,1.000000,0,0.000000,no
46,1,46.000000,1,2,11,0.181818,4,227,60,408,100,1544,51.363636,1246,203,0.636364,1.000000,0,0.000000,yes
127,13,9.769231,13,3,6,0.166667,2,267,127,407,254,1544,31.166667,613,191,0.666667,1.000000,0,0.000000,yes
51,2,25.500000,2,3,11,0.181818,4,217,60,383,100,1544,53.636364,1246,191,0.636364,1.000000,0,0.000000,no
39,1,39.000000,1,3,4,0.500000,2,108,63,177,78,1544,38.250000,613,203,0.750000,1.000000,0,0.000000,yes
52,1,52.000000,2,3,14,0.071429,4,222,33,392,70,1544,47.928571,1246,32,0.642857,1.000000,0,0.000000,no
50,2,25.000000,2,2,3,0.333333,2,164,113,278,113,1544,50.000000,613,203,0.666667,1.000000,0,0.000000,no
53,0,0.000000,0,2,4,0.000000,2,63,49,73,49,1263,67.250000,1278,1009,0.750000,1.000000,0,0.000000,no
61,0,0.000000,0,7,3,0.000000,2,71,58,81,58,1263,89.000000,1278,1009,0.666667,1.000000,0,0.000000,no
39,0,0.000000,0,1,7,0.428571,4,177,57,315,114,1544,50.714286,1044,2,0.428571,1.000000,0,0.000000,yes
56,0,0.000000,0,3,1,0.000000,1,56,56,56,56,156,16.000000,2,2,1.000000,1.000000,0,0.000000,no
81,11,7.363636,11,5,2,0.000000,1,106,87,131,87,156,9.000000,2,2,1.000000,1.000000,0,0.000000,no
72,2,36.000000,4,6,6,0.833333,3,96,58,120,58,175,6.500000,725,289,0.500000,0.333333,0,0.000000,no
74,2,37.000000,4,6,6,1.000000,3,109,58,144,58,10,2.166667,725,583,0.500000,0.333333,0,0.000000,no
35,0,0.000000,0,3,10,0.000000,2,148,35,261,64,1263,50.100000,1344,1009,0.900000,1.000000,0,0.000000,no
57,2,28.500000,2,6,7,0.142857,5,202,58,347,114,1544,61.142857,1278,199,0.285714,1.000000,0,0.000000,no
53,1,53.000000,1,4,6,0.166667,5,180,58,307,114,1544,70.166667,1278,301,0.333333,1.000000,0,0.000000,no
122,18,6.777778,19,5,14,0.142857,6,157,61,192,61,1263,24.285714,1278,181,0.357143,1.000000,0,0.000000,no
37,1,37.000000,1,0,11,0.090909,3,127,30,217,49,1263,45.636364,1344,605,0.818182,0.909091,0,0.000000,no
37,1,37.000000,1,0,11,0.090909,3,127,30,217,49,1263,45.636364,1344,605,0.818182,0.909091,0,0.000000,no
44,2,22.000000,2,0,11,0.000000,3,150,35,256,67,1263,46.090909,1344,1009,0.818182,1.000000,0,0.000000,no
72,5,14.400000,9,2,14,0.000000,4,262,55,452,94,1263,36.928571,1344,27,0.642857,0.928571,0,0.000000,yes
47,1,47.000000,2,2,11,0.000000,3,228,55,409,87,1263,46.090909,1344,1009,0.818182,1.000000,0,0.000000,no
93,4,23.250000,4,5,6,0.000000,3,139,79,185,79,1263,48.500000,1278,1009,0.500000,1.000000,0,0.000000,no
47,1,47.000000,2,2,11,0.000000,3,228,55,409,87,1263,46.090909,1344,1009,0.818182,1.000000,0,0.000000,no
57,4,14.250000,4,3,8,0.000000,4,88,58,119,58,1263,39.500000,1278,373,0.375000,1.000000,0,0.000000,no
65,4,16.250000,4,4,6,0.000000,3,107,72,149,72,1263,48.500000,1278,1009,0.500000,1.000000,0,0.000000,no
65,4,16.250000,4,4,6,0.000000,3,106,72,147,72,1263,48.500000,1278,1009,0.500000,1.000000,0,0.000000,no
44,2,22.000000,2,0,11,0.000000,3,144,36,244,68,1263,46.090909,1344,1009,0.818182,1.000000,0,0.000000,no
44,2,22.000000,2,0,11,0.000000,3,144,36,244,68,1263,46.090909,1344,1009,0.818182,1.000000,0,0.000000,no
81,4,20.250000,4,5,6,0.000000,3,119,73,157,73,1263,48.500000,1278,1009,0.500000,1.000000,0,0.000000,no
36,0,0.000000,0,0,12,0.000000,3,159,35,282,67,1263,42.750000,1344,1009,0.750000,1.000000,0,0.000000,no
41,1,41.000000,1,0,9,0.000000,2,105,45,169,45,1263,52.555556,1344,1009,0.888889,1.000000,0,0.000000,no
39,1,39.000000,1,0,11,0.000000,2,140,31,241,59,1263,45.636364,1344,1009,0.909091,1.000000,0,0.000000,no
57,4,14.250000,4,3,7,0.000000,3,83,58,109,58,1263,43.857143,1278,1009,0.428571,1.000000,0,0.000000,no
48,3,16.000000,3,0,11,0.090909,3,185,53,322,76,1263,45.727273,1344,598,0.818182,1.000000,0,0.000000,no
61,2,30.500000,3,3,10,0.300000,6,161,57,261,110,1263,39.600000,1286,87,0.500000,1.000000,0,0.000000,no
62,2,31.000000,3,3,10,0.300000,6,161,57,260,110,1263,39.600000,1286,87,0.500000,1.000000,0,0.000000,no
94,8,11.750000,8,4,7,0.000000,4,151,79,208,79,1263,42.142857,1278,402,0.428571,1.000000,0,0.000000,no
90,8,11.250000,8,4,7,0.000000,4,173,91,256,91,1263,42.142857,1278,402,0.428571,1.000000,0,0.000000,no
63,4,15.750000,4,4,4,0.000000,2,74,60,85,60,1263,72.000000,1278,1009,0.750000,1.000000,0,0.000000,no
69,5,13.800000,5,1,5,0.000000,2,84,67,99,67,1263,58.800000,1278,1009,0.800000,1.000000,0,0.000000,no
82,7,11.714286,7,11,3,0.000000,2,92,79,102,79,1263,89.000000,1278,1009,0.666667,1.000000,0,0.000000,no
61,6,10.166667,6,6,4,0.000000,3,73,58,85,58,1263,70.500000,1278,1009,0.500000,1.000000,0,0.000000,no
41,2,20.500000,2,1,11,0.181818,4,196,41,351,82,1544,53.636364,1344,301,0.727273,1.000000,0,0.000000,no
77,5,15.400000,8,7,6,0.000000,3,95,62,113,62,1263,47.166667,1278,1009,0.500000,1.000000,0,0.000000,no
57,4,14.250000,4,4,4,0.250000,2,67,48,77,48,1263,68.000000,1278,926,0.750000,1.000000,0,0.000000,no
45,3,15.000000,3,1,12,0.000000,2,148,31,251,59,1263,42.333333,1344,1009,0.916667,1.000000,0,0.000000,no
87,5,17.400000,5,1,18,0.333333,4,402,56,717,94,1263,30.333333,1344,2,0.500000,0.888889,0,0.000000,yes
122,2,61.000000,7,1,16,0.562500,8,165,95,208,95,1263,19.062500,1278,26,0.250000,0.812500,0,0.000000,yes
45,0,0.000000,0,0,3,0.000000,2,55,42,65,42,1263,89.000000,1278,1009,0.666667,1.000000,0,0.000000,no
38,0,0.000000,0,1,10,0.000000,2,151,35,264,64,1263,50.100000,1344,1009,0.900000,1.000000,0,0.000000,no
36,0,0.000000,0,0,11,0.000000,2,138,31,240,59,1263,45.636364,1344,1009,0.909091,1.000000,0,0.000000,no
112,8,14.000000,9,8,3,0.000000,2,122,94,132,94,1263,77.666667,1236,1009,0.666667,1.000000,0,0.000000,no
91,6,15.166667,7,8,8,0.000000,3,204,99,317,185,1263,46.750000,1286,1009,0.625000,1.000000,0,0.000000,no
67,4,16.750000,4,1,1,0.000000,1,67,67,67,67,11,5.000000,368,368,1.000000,1.000000,0,0.000000,no
49,0,0.000000,0,3,5,0.000000,2,103,46,157,87,1263,66.200000,1286,1009,0.800000,1.000000,0,0.000000,no
147,17,8.647059,17,3,10,0.000000,5,297,137,447,270,1263,38.600000,1286,445,0.600000,1.000000,0,0.000000,no
60,0,0.000000,0,0,2,0.000000,1,60,59,60,59,26,5.500000,145,145,1.000000,1.000000,0,0.000000,no
65,2,32.500000,2,1,6,0.000000,2,142,62,219,120,1263,58.666667,1286,1009,0.833333,1.000000,0,0.000000,no
52,1,52.000000,1,2,9,0.000000,2,224,55,396,94,1263,50.111111,1344,1009,0.888889,1.000000,0,0.000000,no
79,5,15.800000,6,3,10,0.100000,4,156,57,233,109,1263,39.500000,1286,898,0.500000,1.000000,0,0.000000,no
